"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"187",2019,"however,  economic activity weakened in the first half of 2019.",181,1,9,-0.416666666666667
"188",2019,"recent macroeconomic developments can be  summarized as follows (table 2):  • gdp growth slowed to a five-year low of 6.8 percent in fy2018/19 (april 2018-march 2019).",182,1,23,0.0521286035142687
"189",2019,"the   slowdown continued in the first quarter  of fy2019/20, with growth slipping to  20  5.0 percent amid a sharp deceleration  18  of investment and private consumption   16  14  owing to weak, especially rural, income   12  10  growth, stresses in the nbfc sector,  8  6  and corporate and environmental  4  regulatory uncertainty.",183,1,41,-0.124939009510885
"190",2019,"the economy   2  0  was also weighed down by sector  -2  -4  specific weaknesses (e.g., autos and  -6  demand components of gdp  (in percent, year-on-year) 20  private consumption  18  exports  16  investment  14  real gdp growth (rhs)  12  10  8  6  4  2  0  -2  -4  -6  2  3  4  7  8  9  0  1  5  6  7  8  9  0  real estate).",184,1,33,-0.0348155311911396
"191",2019,"accordingly, the output   2 1 1 1 0 0 0 1 1 1 1 1 1 1 / / / / / / / / / / / / / / 1 2 3 6 7 8 9 0 4 5 6 7 8 9 1 1 1 0 0 0 0 1 1 1 1 1 1 1 gap has turned negative.",185,1,7,-0.188982236504614
"192",2019,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 sources: ceic, and imf staff calculations.",186,1,6,0
"193",2019,"q • headline inflation averaged 3.4 percent in fy2018/19, an 8-year low.",187,1,10,-0.189736659610103
"194",2019,"successive normal   monsoon rainfall, agriculture sector reforms, and food management improvements pushed  down food prices.",188,1,15,0.684227057829977
"195",2019,"after falling to 2.0 percent (y/y) in january, headline inflation rose to 3.2 percent in august but remains below the medium-term target band mid-point for headline  inflation of the reserve bank of india (rbi, 4 percent cpi inflation ± 2 percent).",189,1,39,-0.28832675374144
"196",2019,"cpi inflation  excluding food and fuel, at 4.2 percent, is down from a recent peak of 6.4 percent in june 2018 on slowing growth.",190,1,21,-0.109108945117996
"197",2019,"• after rising through late 2018, external vulnerabilities fell through august 2019, on lower oil  prices and renewed portfolio inflows.",191,1,17,-0.121267812518166
"198",2019,"in fy2018/19, the current account deficit (cad) widened to  2.1 percent of gdp, on a rising oil import bill.",192,1,18,-0.212132034355964
"199",2019,"foreign direct investment (fdi) financed about half  of the cad.",193,1,10,-0.205548047910945
"200",2019,"in fy2018/19, the rupee depreciated by about 3.4 and 5.9 percent on average in real  and nominal effective terms, also reflecting portfolio outflows.",194,1,21,0
"201",2019,"the u.s. dollar value of non-oil  merchandise exports expanded by 6.6 percent, broadly maintaining india’s relatively modest  global export market share.",195,1,23,0.552563197251248
"202",2019,"gross reserves declined by us$12 billion during fy2018/19 to  us$413 billion (7 months of imports), while the net forward position fell by us$34 billion.",196,1,23,-0.312771621085612
"203",2019,"gross  reserves rose to us$429 billion through end-august on renewed portfolio inflows.",197,1,13,-0.208012573584461
"204",2019,"they remain  adequate at about 149 percent and 187 percent of the standard- and capital flow management  measures-adjusted imf metrics, respectively.",198,1,20,0.201246117974981
"205",2019,"external debt remains low at 19 percent of gdp.",199,1,8,-0.265165042944955
"206",2019,"external financing looks sustainable but could be affected by domestic and external volatility.",200,1,13,-0.29440712914654
"207",2019,"6 international monetary fund  india  • based on data and projections through end-2018, india’s external position was assessed to be  broadly consistent with fundamentals and desirable policy settings.",201,1,27,0.452257710865207
"208",2019,"the current account gap for  2018, as assessed by imf staff, is in the range of -1.0 to +1.0 percent of gdp, with an implied  staff-assessed reer gap of -6 to +6 percent.",202,1,29,0
"209",2019,"these estimates were published for all major  countries in the imf’s external sector report in mid-july 2019.",203,1,18,0.0942809041582063
"210",2019,"appendix x provides an update.",204,1,5,0
"211",2019,"6.",205,1,NA,0
"212",2019,"macro-financial risks from banking sector weaknesses have decreased somewhat, but  some financial institutions continue to face difficulties.",206,1,18,-0.11195857368787
"213",2019,"recent pressures involving relatively  small institutions have been weighing on market sentiments.",207,1,12,-0.0721687836487032
"214",2019,"• the rbi has taken steps to improve recognition of non-performing assets (npas), especially in  psbs, which account for 61 percent of the banking system’s assets.",208,1,26,0.343203236491822
"215",2019,"the regulatory and  supervisory framework has also been strengthened.",209,1,9,0.25
"216",2019,"in addition, because of substantial capital  injections from the government budget over the past two years and the initial results of the  implementation of the insolvency and bankruptcy code (ibc), psbs are now in a better position  to extend credit to the economy.",210,1,43,-0.0152498570332605
"217",2019,"• after peaking in march 2018, the banking system’s npa ratio declined by 2.2 percentage points  to 9.3 percent in march 2019.",211,1,18,-0.14142135623731
"218",2019,"the psbs’ risk-weighted capital adequacy ratio (car) improved to  12.2 percent, with only one psb remaining   below the 9 percent threshold, in addition to  one private bank.",212,1,26,0.156892908110547
"219",2019,"in early 2019, five of 11 psbs   banks' credit, capital, and non-performing assets (in percent) 30  25  exited the prompt corrective action (pca)  20  framework launched in april 2017.",213,1,24,0.408248290463863
"220",2019,"but in   15  10  september, one smaller private bank was   5  0  brought under the pca due to its high npa  -5  ratio, and the rbi imposed operational   -10  credit growth (yoy change) car npa ratio  30  25  20  15  10  5  0  -5  -10  6  7  8  9  6  7  8  9  6  7  8  9  restrictions on a small financial institution   1 1 1 1 1 1 1 1 1 1 1 1 - - - - - - - - - - - - r r r r r r r r r r r r a a a a a a a a a a a a m m m m m m m m m m m m partly reflecting financial fraud.",214,1,76,-0.00573539334676404
"221",2019,"in july and  august 2019, the government announced an   public sector banks private banks foreign banks sources: reserve bank of india, and imf staff estimates.",215,1,24,-0.071443450831176
"222",2019,"additional and front-loaded recapitalization of 0.37 percent of gdp and a plan to merge some psbs, reducing their number to 12, along with further governance reforms.",215,2,25,0.21
"223",2019,"• credit growth remains uneven.",216,1,4,0.2
"224",2019,"bank credit growth picked up in 2018, peaking at 14.3 percent  (y/y) in december 2018 with credit to industry showing signs of a recovery, although some of  that growth reflected psb credit to nbfcs.",217,1,32,0.631976685685477
"225",2019,"more recently, credit growth slowed to 10 percent in  august.",218,1,9,0.216666666666667
"226",2019,"during recent years, private sector banks continued to see rapid credit growth (21  percent, on average, during the past five years), especially to the household sector.",219,1,25,0.596
"227",2019,"while  impairment levels are low so far, this could portend a buildup of risks in the future.",220,1,17,-0.25466240628815
"228",2019,"international monetary fund 7  india  • liquidity pressures in nbfcs emerged in  2018q4 owing to a series of defaults by an   18  16  nbfc group, il&fs, starting in june 2018,  14  and have been continuing especially for  12  housing financing companies (hfcs), with   10  8  solvency concerns arising for some.",221,1,42,0.0416619044897648
"229",2019,"the  6  provision of nbfc credit was affected by  4  investors reassessing the risks of funding  2  0  them.",222,1,15,0.0387298334620742
"230",2019,"the sector, with a balance sheet of   flow of financial resources to the commercial sector (in percent of gdp)  18  bank credit  16  nbfc credit  other domestic sources  14  foreign sources (incl.",223,1,29,0.21354963890361
